State,city_state,County,DMA,Year,population
 VA,"Virginia Beach, VA",VIRGINIA BEACH CITY,Norfolk-Newport News,2004,439048
Northeast,Northeast,Northeast,Northeast,2014,56015.9
Northeast,Northeast,Northeast,Northeast,2013,55907.8
Northeast,Northeast,Northeast,Northeast,2012,55776.7
Northeast,Northeast,Northeast,Northeast,2011,55600.5
Northeast,Northeast,Northeast,Northeast,2010,55380.6
Northeast,Northeast,Northeast,Northeast,2009,55283.7
Northeast,Northeast,Northeast,Northeast,2008,55060.2
Northeast,Northeast,Northeast,Northeast,2007,54879.4
Northeast,Northeast,Northeast,Northeast,2006,54710
Northeast,Northeast,Northeast,Northeast,2005,54598.2
Northeast,Northeast,Northeast,Northeast,2004,54514.3
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2014,128158
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2013,124213
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2012,119846
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2011,113929
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2010,111246
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2009,108668
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2008,105960
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2007,103339
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2006,101038
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2005,98626
 TX,"Midland, TX",MIDLAND,Odessa-Midland,2004,97483
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2014,115001
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2013,110696
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2012,106300
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2011,102258
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2010,99865
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2009,100810
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2008,97824
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2007,95979
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2006,93875
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2005,92474
 TX,"Odessa, TX",ECTOR,Odessa-Midland,2004,91761
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2014,118155
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2013,118491
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2012,115867
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2011,113995
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2010,111430
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2009,109062
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2008,107316
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2007,105796
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2006,105206
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2005,101930
 OK,"Norman, OK",CLEVELAND,Oklahoma City,2004,100683
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2014,621018
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2013,611247
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2012,599977
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2011,589859
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2010,582118
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2009,560333
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2008,551875
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2007,545910
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2006,539001
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2005,532006
 OK,"Oklahoma City, OK",OKLAHOMA,Oklahoma City,2004,526939
 NE,"Omaha, NE",DOUGLAS,Omaha,2014,442316
 NE,"Omaha, NE",DOUGLAS,Omaha,2013,440870
 NE,"Omaha, NE",DOUGLAS,Omaha,2012,438188
 NE,"Omaha, NE",DOUGLAS,Omaha,2011,435178
 NE,"Omaha, NE",DOUGLAS,Omaha,2010,432672
 NE,"Omaha, NE",DOUGLAS,Omaha,2009,454731
 NE,"Omaha, NE",DOUGLAS,Omaha,2008,448050
 NE,"Omaha, NE",DOUGLAS,Omaha,2007,442452
 NE,"Omaha, NE",DOUGLAS,Omaha,2006,437523
 NE,"Omaha, NE",DOUGLAS,Omaha,2005,432148
 NE,"Omaha, NE",DOUGLAS,Omaha,2004,426549
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2014,263074
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2013,255653
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2012,250266
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2011,243798
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2010,239428
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2009,235860
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2008,232321
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2007,230239
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2006,224824
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2005,216501
 FL,"Orlando, FL",ORANGE,Orlando-Daytona Beach-Melbourne,2004,209401
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2014,105816
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2013,104794
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2012,104184
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2011,103359
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2010,103340
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2009,100999
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2008,100399
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2007,99490
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2006,96783
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2005,91783
 FL,"Palm Bay, FL",BREVARD,Orlando-Daytona Beach-Melbourne,2004,88069
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2014,115784
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2013,116507
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2012,115662
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2011,115328
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2010,114933
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2009,115520
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2008,114200
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2007,113726
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2006,113388
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2005,112921
 IL,"Peoria, IL",PEORIA,Peoria-Bloomington,2004,112785
 PA,"Allentown, PA",LEHIGH,Philadelphia,2014,119268
 PA,"Allentown, PA",LEHIGH,Philadelphia,2013,118919
 PA,"Allentown, PA",LEHIGH,Philadelphia,2012,119052
 PA,"Allentown, PA",LEHIGH,Philadelphia,2011,118877
 PA,"Allentown, PA",LEHIGH,Philadelphia,2010,118191
 PA,"Allentown, PA",LEHIGH,Philadelphia,2009,107815
 PA,"Allentown, PA",LEHIGH,Philadelphia,2008,107693
 PA,"Allentown, PA",LEHIGH,Philadelphia,2007,107267
 PA,"Allentown, PA",LEHIGH,Philadelphia,2006,106899
 PA,"Allentown, PA",LEHIGH,Philadelphia,2005,106550
 PA,"Allentown, PA",LEHIGH,Philadelphia,2004,106245
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2014,1561562
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2013,1556686
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2012,1550584
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2011,1539087
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2010,1528338
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2009,1547297
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2008,1540351
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2007,1530031
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2006,1520251
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2005,1517628
 PA,"Philadelphia, PA",PHILADELPHIA,Philadelphia,2004,1514658
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2014,254469
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2013,250519
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2012,244961
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2011,240093
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2010,236794
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2009,249535
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2008,247214
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2007,244013
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2006,240096
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2005,231698
 AZ,"Chandler, AZ",MARICOPA,Phoenix,2004,221170
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2014,239415
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2013,230690
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2012,222148
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2011,214123
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2010,209699
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2009,222075
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2008,216661
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2007,206604
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2006,196293
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2005,182713
 AZ,"Gilbert Town, AZ",Gilbert Town,Phoenix,2004,164513
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2014,237474
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2013,235287
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2012,232272
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2011,228778
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2010,226550
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2009,253209
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2008,251772
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2007,250936
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2006,247180
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2005,244230
 AZ,"Glendale, AZ",MARICOPA,Phoenix,2004,239423
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2014,465378
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2013,458897
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2012,452855
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2011,445450
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2010,440853
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2009,467157
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2008,463829
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2007,460493
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2006,456449
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2005,450948
 AZ,"Mesa, AZ",MARICOPA,Phoenix,2004,443733
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2014,167064
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2013,163268
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2012,160012
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2011,156789
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2010,154501
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2009,163226
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2008,158572
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2007,154636
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2006,148998
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2005,140224
 AZ,"Peoria, AZ",MARICOPA,Phoenix,2004,134817
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2014,1538411
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2013,1513408
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2012,1490625
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2011,1465848
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2010,1450267
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2009,1593659
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2008,1569917
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2007,1538431
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2006,1510609
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2005,1470302
 AZ,"Phoenix, AZ",MARICOPA,Phoenix,2004,1424000
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2014,230660
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2013,226443
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2012,223463
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2011,219921
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2010,217621
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2009,237844
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2008,235633
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2007,233605
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2006,230813
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2005,227717
 AZ,"Scottsdale, AZ",MARICOPA,Phoenix,2004,223039
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2014,172951
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2013,169048
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2012,167367
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2011,163808
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2010,162357
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2009,178519
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2008,175692
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2007,172571
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2006,169460
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2005,166698
 AZ,"Tempe, AZ",MARICOPA,Phoenix,2004,165070
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2014,305765
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2013,306907
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2012,306470
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2011,306132
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2010,305673
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2009,311647
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2008,312119
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2007,312322
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2006,313306
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2005,316206
 PA,"Pittsburgh, PA",ALLEGHENY,Pittsburgh,2004,320394
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2014,110109
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2013,109371
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2012,108794
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2011,107549
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2010,105983
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2009,102295
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2008,100769
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2007,99041
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2006,97321
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2005,96253
 OR,"Gresham, OR",MULTNOMAH,Portland (OR),2004,95367
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2014,620420
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2013,610055
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2012,603366
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2011,594115
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2010,585427
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2009,566143
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2008,556442
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2007,546747
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2006,538091
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2005,534112
 OR,"Portland, OR",MULTNOMAH,Portland (OR),2004,533120
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2014,179083
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2013,178355
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2012,178521
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2011,178243
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2010,178114
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2009,171909
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2008,171973
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2007,172229
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2006,172579
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2005,173981
 RI,"Providence, RI",PROVIDENCE,Providence-New Bedford,2004,175521
 NC,"Cary, NC",WAKE,Raleigh-Durham,2014,155406
 NC,"Cary, NC",WAKE,Raleigh-Durham,2013,151201
 NC,"Cary, NC",WAKE,Raleigh-Durham,2012,145912
 NC,"Cary, NC",WAKE,Raleigh-Durham,2011,141928
 NC,"Cary, NC",WAKE,Raleigh-Durham,2010,136688
 NC,"Cary, NC",WAKE,Raleigh-Durham,2009,136637
 NC,"Cary, NC",WAKE,Raleigh-Durham,2008,129225
 NC,"Cary, NC",WAKE,Raleigh-Durham,2007,121029
 NC,"Cary, NC",WAKE,Raleigh-Durham,2006,113110
 NC,"Cary, NC",WAKE,Raleigh-Durham,2005,107353
 NC,"Cary, NC",WAKE,Raleigh-Durham,2004,103771
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2014,252508
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2013,245931
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2012,240058
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2011,234319
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2010,229277
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2009,229171
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2008,223328
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2007,216943
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2006,210798
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2005,205613
 NC,"Durham, NC",DURHAM,Raleigh-Durham,2004,201871
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2014,203378
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2013,204149
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2012,201738
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2011,201500
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2010,200803
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2009,198071
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2008,195234
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2007,195041
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2006,193285
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2005,193639
 NC,"Fayetteville, NC",CUMBERLAND,Raleigh-Durham,2004,200897
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2014,440399
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2013,431603
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2012,423396
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2011,414134
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2010,406308
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2009,405612
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2008,393692
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2007,379106
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2006,363267
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2005,347681
 NC,"Raleigh, NC",WAKE,Raleigh-Durham,2004,332728
 NV,"Reno, NV",WASHOE,Reno,2014,237075
 NV,"Reno, NV",WASHOE,Reno,2013,233333
 NV,"Reno, NV",WASHOE,Reno,2012,230718
 NV,"Reno, NV",WASHOE,Reno,2011,228391
 NV,"Reno, NV",WASHOE,Reno,2010,226493
 NV,"Reno, NV",WASHOE,Reno,2009,219636
 NV,"Reno, NV",WASHOE,Reno,2008,217564
 NV,"Reno, NV",WASHOE,Reno,2007,214648
 NV,"Reno, NV",WASHOE,Reno,2006,210918
 NV,"Reno, NV",WASHOE,Reno,2005,206109
 NV,"Reno, NV",WASHOE,Reno,2004,200377
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2014,216910
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2013,213931
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2012,210921
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2011,206622
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2010,204151
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2009,204451
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2008,202867
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2007,200655
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2006,198992
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2005,197915
 VA,"Richmond, VA",RICHMOND CITY,Richmond-Petersburg,2004,197432
 NY,"Rochester, NY",MONROE,Rochester (NY),2014,210597
 NY,"Rochester, NY",MONROE,Rochester (NY),2013,211144
 NY,"Rochester, NY",MONROE,Rochester (NY),2012,211137
 NY,"Rochester, NY",MONROE,Rochester (NY),2011,211107
 NY,"Rochester, NY",MONROE,Rochester (NY),2010,210602
 NY,"Rochester, NY",MONROE,Rochester (NY),2009,207294
 NY,"Rochester, NY",MONROE,Rochester (NY),2008,207348
 NY,"Rochester, NY",MONROE,Rochester (NY),2007,207481
 NY,"Rochester, NY",MONROE,Rochester (NY),2006,208205
 NY,"Rochester, NY",MONROE,Rochester (NY),2005,209781
 NY,"Rochester, NY",MONROE,Rochester (NY),2004,212297
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2014,111333
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2013,110592
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2012,108999
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2011,108132
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2010,106976
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2009,103486
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2008,101824
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2007,100067
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2006,98335
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2005,96377
 MN,"Rochester, MN",OLMSTED,Minneapolis-St Paul,2004,94839
 IL,"Rockford, IL",WINNEBAGO,Rockford,2014,149154
 IL,"Rockford, IL",WINNEBAGO,Rockford,2013,150407
 IL,"Rockford, IL",WINNEBAGO,Rockford,2012,151013
 IL,"Rockford, IL",WINNEBAGO,Rockford,2011,151942
 IL,"Rockford, IL",WINNEBAGO,Rockford,2010,152938
 IL,"Rockford, IL",WINNEBAGO,Rockford,2009,157280
 IL,"Rockford, IL",WINNEBAGO,Rockford,2008,157266
 IL,"Rockford, IL",WINNEBAGO,Rockford,2007,156400
 IL,"Rockford, IL",WINNEBAGO,Rockford,2006,154230
 IL,"Rockford, IL",WINNEBAGO,Rockford,2005,153063
 IL,"Rockford, IL",WINNEBAGO,Rockford,2004,152968
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2014,163470
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2013,160832
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2012,158504
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2011,155837
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2010,153463
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2009,135285
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2008,132323
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2007,130011
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2006,128031
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2005,124495
 CA,"Elk Grove, CA",SACRAMENTO,Sacramento-Stockton-Modesto,2004,114935
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2014,111092
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2013,109331
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2012,107582
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2011,106259
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2010,105530
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2009,103586
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2008,103330
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2007,103346
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2006,103418
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2005,102896
 CA,"Fairfield, CA",SOLANO,Sacramento-Stockton-Modesto,2004,102726
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2014,209198
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2013,207122
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2012,205700
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2011,204306
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2010,203381
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2009,202743
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2008,201766
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2007,201902
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2006,202095
 CA,"Modesto, CA",STANISLAUS,Sacramento-Stockton-Modesto,2005,204077
